,path,tru,gac,sax,cel,flu,gel,vio,cla,pia,org,voi
245,IRMAS_Training_Data/tru/[tru][pop_roc]2053__1.wav,1,0,0,0,0,0,0,0,0,0,0
246,IRMAS_Training_Data/tru/[tru][pop_roc]2048__3.wav,1,0,0,0,0,0,0,0,0,0,0
247,IRMAS_Training_Data/tru/[tru][pop_roc]2036__3.wav,1,0,0,0,0,0,0,0,0,0,0
248,IRMAS_Training_Data/tru/[tru][jaz_blu]2022__1.wav,1,0,0,0,0,0,0,0,0,0,0
249,IRMAS_Training_Data/tru/[tru][jaz_blu]1916__1.wav,1,0,0,0,0,0,0,0,0,0,0
250,IRMAS_Training_Data/tru/[tru][pop_roc]1993__3.wav,1,0,0,0,0,0,0,0,0,0,0
251,IRMAS_Training_Data/tru/[tru][cla]2054__3.wav,1,0,0,0,0,0,0,0,0,0,0
252,IRMAS_Training_Data/tru/[tru][jaz_blu]1976__1.wav,1,0,0,0,0,0,0,0,0,0,0
253,IRMAS_Training_Data/tru/014__[tru][dru][jaz_blu]2000__1.wav,1,0,0,0,0,0,0,0,0,0,0
254,IRMAS_Training_Data/tru/[tru][jaz_blu]1897__3.wav,1,0,0,0,0,0,0,0,0,0,0
255,IRMAS_Training_Data/tru/[tru][cla]1870__1.wav,1,0,0,0,0,0,0,0,0,0,0
256,IRMAS_Training_Data/tru/[tru][jaz_blu]1888__1.wav,1,0,0,0,0,0,0,0,0,0,0
257,IRMAS_Training_Data/tru/[tru][jaz_blu]2001__3.wav,1,0,0,0,0,0,0,0,0,0,0
258,IRMAS_Training_Data/tru/[tru][jaz_blu]1956__2.wav,1,0,0,0,0,0,0,0,0,0,0
259,IRMAS_Training_Data/tru/[tru][cla]1911__2.wav,1,0,0,0,0,0,0,0,0,0,0
260,IRMAS_Training_Data/tru/[tru][pop_roc]2068__2.wav,1,0,0,0,0,0,0,0,0,0,0
261,IRMAS_Training_Data/tru/[tru][jaz_blu]1957__2.wav,1,0,0,0,0,0,0,0,0,0,0
262,IRMAS_Training_Data/tru/[tru][pop_roc]2046__3.wav,1,0,0,0,0,0,0,0,0,0,0
263,IRMAS_Training_Data/tru/[tru][cla]2070__3.wav,1,0,0,0,0,0,0,0,0,0,0
264,IRMAS_Training_Data/tru/[tru][cla]2062__3.wav,1,0,0,0,0,0,0,0,0,0,0
265,IRMAS_Training_Data/tru/[tru][cla]2009__1.wav,1,0,0,0,0,0,0,0,0,0,0
266,IRMAS_Training_Data/tru/[tru][jaz_blu]1952__3.wav,1,0,0,0,0,0,0,0,0,0,0
267,IRMAS_Training_Data/tru/[tru][jaz_blu]1919__2.wav,1,0,0,0,0,0,0,0,0,0,0
268,IRMAS_Training_Data/tru/[tru][jaz_blu]1914__3.wav,1,0,0,0,0,0,0,0,0,0,0
269,IRMAS_Training_Data/tru/[tru][pop_roc]1910__2.wav,1,0,0,0,0,0,0,0,0,0,0
270,IRMAS_Training_Data/tru/[tru][jaz_blu]1919__1.wav,1,0,0,0,0,0,0,0,0,0,0
271,IRMAS_Training_Data/tru/[tru][pop_roc]2048__1.wav,1,0,0,0,0,0,0,0,0,0,0
272,IRMAS_Training_Data/tru/[tru][jaz_blu]2072__3.wav,1,0,0,0,0,0,0,0,0,0,0
273,IRMAS_Training_Data/tru/001__[tru][nod][jaz_blu]1986__3.wav,1,0,0,0,0,0,0,0,0,0,0
274,IRMAS_Training_Data/tru/[tru][jaz_blu]1943__2.wav,1,0,0,0,0,0,0,0,0,0,0
275,IRMAS_Training_Data/tru/[tru][pop_roc]2066__3.wav,1,0,0,0,0,0,0,0,0,0,0
276,IRMAS_Training_Data/tru/[tru][pop_roc]1947__3.wav,1,0,0,0,0,0,0,0,0,0,0
277,IRMAS_Training_Data/tru/[tru][jaz_blu]1952__1.wav,1,0,0,0,0,0,0,0,0,0,0
278,IRMAS_Training_Data/tru/[tru][cla]1876__3.wav,1,0,0,0,0,0,0,0,0,0,0
279,IRMAS_Training_Data/tru/[tru][cla]1894__2.wav,1,0,0,0,0,0,0,0,0,0,0
280,IRMAS_Training_Data/tru/[tru][pop_roc]2078__3.wav,1,0,0,0,0,0,0,0,0,0,0
281,IRMAS_Training_Data/tru/[tru][cla]1977__2.wav,1,0,0,0,0,0,0,0,0,0,0
282,IRMAS_Training_Data/tru/[tru][cla]1954__1.wav,1,0,0,0,0,0,0,0,0,0,0
283,IRMAS_Training_Data/tru/[tru][pop_roc]1918__2.wav,1,0,0,0,0,0,0,0,0,0,0
284,IRMAS_Training_Data/tru/[tru][pop_roc]1947__1.wav,1,0,0,0,0,0,0,0,0,0,0
285,IRMAS_Training_Data/tru/[tru][jaz_blu]1926__1.wav,1,0,0,0,0,0,0,0,0,0,0
286,IRMAS_Training_Data/tru/203__[tru][dru][pop_roc]1992__1.wav,1,0,0,0,0,0,0,0,0,0,0
287,IRMAS_Training_Data/tru/[tru][jaz_blu]1949__2.wav,1,0,0,0,0,0,0,0,0,0,0
288,IRMAS_Training_Data/tru/[tru][pop_roc]2043__2.wav,1,0,0,0,0,0,0,0,0,0,0
289,IRMAS_Training_Data/tru/[tru][jaz_blu]2028__2.wav,1,0,0,0,0,0,0,0,0,0,0
290,IRMAS_Training_Data/tru/[tru][jaz_blu]1953__2.wav,1,0,0,0,0,0,0,0,0,0,0
291,IRMAS_Training_Data/tru/[tru][pop_roc]1947__2.wav,1,0,0,0,0,0,0,0,0,0,0
292,IRMAS_Training_Data/tru/[tru][jaz_blu]1973__3.wav,1,0,0,0,0,0,0,0,0,0,0
293,IRMAS_Training_Data/tru/[tru][jaz_blu]1914__2.wav,1,0,0,0,0,0,0,0,0,0,0
294,IRMAS_Training_Data/tru/[tru][jaz_blu]2019__3.wav,1,0,0,0,0,0,0,0,0,0,0
295,IRMAS_Training_Data/tru/[tru][pop_roc]2043__1.wav,1,0,0,0,0,0,0,0,0,0,0
296,IRMAS_Training_Data/tru/[tru][jaz_blu]1908__2.wav,1,0,0,0,0,0,0,0,0,0,0
297,IRMAS_Training_Data/tru/[tru][jaz_blu]2023__1.wav,1,0,0,0,0,0,0,0,0,0,0
298,IRMAS_Training_Data/tru/[tru][cla]2070__1.wav,1,0,0,0,0,0,0,0,0,0,0
299,IRMAS_Training_Data/tru/[tru][cla]1912__3.wav,1,0,0,0,0,0,0,0,0,0,0
300,IRMAS_Training_Data/tru/[tru][cla]1951__3.wav,1,0,0,0,0,0,0,0,0,0,0
301,IRMAS_Training_Data/tru/[tru][cla]2014__1.wav,1,0,0,0,0,0,0,0,0,0,0
302,IRMAS_Training_Data/tru/[tru][jaz_blu]1892__2.wav,1,0,0,0,0,0,0,0,0,0,0
303,IRMAS_Training_Data/tru/[tru][jaz_blu]1961__3.wav,1,0,0,0,0,0,0,0,0,0,0
304,IRMAS_Training_Data/tru/[tru][cla]1883__3.wav,1,0,0,0,0,0,0,0,0,0,0
305,IRMAS_Training_Data/tru/[tru][cla]2012__1.wav,1,0,0,0,0,0,0,0,0,0,0
306,IRMAS_Training_Data/tru/[tru][cla]2061__3.wav,1,0,0,0,0,0,0,0,0,0,0
307,IRMAS_Training_Data/tru/[tru][pop_roc]1941__3.wav,1,0,0,0,0,0,0,0,0,0,0
308,IRMAS_Training_Data/tru/[tru][jaz_blu]2023__2.wav,1,0,0,0,0,0,0,0,0,0,0
309,IRMAS_Training_Data/tru/[tru][cla]2016__2.wav,1,0,0,0,0,0,0,0,0,0,0
310,IRMAS_Training_Data/tru/[tru][jaz_blu]1889__2.wav,1,0,0,0,0,0,0,0,0,0,0
311,IRMAS_Training_Data/tru/[tru][cla]2014__2.wav,1,0,0,0,0,0,0,0,0,0,0
312,IRMAS_Training_Data/tru/[tru][jaz_blu]1972__3.wav,1,0,0,0,0,0,0,0,0,0,0
313,IRMAS_Training_Data/tru/[tru][pop_roc]1922__1.wav,1,0,0,0,0,0,0,0,0,0,0
314,IRMAS_Training_Data/tru/[tru][cla]2033__3.wav,1,0,0,0,0,0,0,0,0,0,0
315,IRMAS_Training_Data/tru/144__[tru][dru][jaz_blu]1983__1.wav,1,0,0,0,0,0,0,0,0,0,0
316,IRMAS_Training_Data/tru/[tru][jaz_blu]1874__3.wav,1,0,0,0,0,0,0,0,0,0,0
317,IRMAS_Training_Data/tru/[tru][jaz_blu]1926__2.wav,1,0,0,0,0,0,0,0,0,0,0
318,IRMAS_Training_Data/tru/[tru][pop_roc]2038__2.wav,1,0,0,0,0,0,0,0,0,0,0
319,IRMAS_Training_Data/tru/055__[tru][dru][jaz_blu]1988__3.wav,1,0,0,0,0,0,0,0,0,0,0
320,IRMAS_Training_Data/tru/[tru][pop_roc]1993__1.wav,1,0,0,0,0,0,0,0,0,0,0
321,IRMAS_Training_Data/tru/[tru][cla]1913__3.wav,1,0,0,0,0,0,0,0,0,0,0
322,IRMAS_Training_Data/tru/[tru][pop_roc]1941__1.wav,1,0,0,0,0,0,0,0,0,0,0
323,IRMAS_Training_Data/tru/[tru][pop_roc]2068__3.wav,1,0,0,0,0,0,0,0,0,0,0
324,IRMAS_Training_Data/tru/[tru][jaz_blu]1874__1.wav,1,0,0,0,0,0,0,0,0,0,0
325,IRMAS_Training_Data/tru/[tru][jaz_blu]2029__3.wav,1,0,0,0,0,0,0,0,0,0,0
326,IRMAS_Training_Data/tru/[tru][cla]2051__1.wav,1,0,0,0,0,0,0,0,0,0,0
327,IRMAS_Training_Data/tru/[tru][jaz_blu]2001__2.wav,1,0,0,0,0,0,0,0,0,0,0
328,IRMAS_Training_Data/tru/[tru][pop_roc]2035__3.wav,1,0,0,0,0,0,0,0,0,0,0
329,IRMAS_Training_Data/tru/[tru][pop_roc]1900__1.wav,1,0,0,0,0,0,0,0,0,0,0
330,IRMAS_Training_Data/tru/[tru][pop_roc]2039__1.wav,1,0,0,0,0,0,0,0,0,0,0
331,IRMAS_Training_Data/tru/[tru][jaz_blu]2059__3.wav,1,0,0,0,0,0,0,0,0,0,0
332,IRMAS_Training_Data/tru/[tru][jaz_blu]1969__3.wav,1,0,0,0,0,0,0,0,0,0,0
333,IRMAS_Training_Data/tru/[tru][cla]2008__2.wav,1,0,0,0,0,0,0,0,0,0,0
334,IRMAS_Training_Data/tru/[tru][cla]2055__1.wav,1,0,0,0,0,0,0,0,0,0,0
335,IRMAS_Training_Data/tru/[tru][pop_roc]1918__3.wav,1,0,0,0,0,0,0,0,0,0,0
336,IRMAS_Training_Data/tru/[tru][jaz_blu]2022__3.wav,1,0,0,0,0,0,0,0,0,0,0
337,IRMAS_Training_Data/tru/[tru][jaz_blu]1976__3.wav,1,0,0,0,0,0,0,0,0,0,0
338,IRMAS_Training_Data/tru/[tru][pop_roc]2037__1.wav,1,0,0,0,0,0,0,0,0,0,0
339,IRMAS_Training_Data/tru/[tru][cla]2061__2.wav,1,0,0,0,0,0,0,0,0,0,0
340,IRMAS_Training_Data/tru/[tru][pop_roc]1895__3.wav,1,0,0,0,0,0,0,0,0,0,0
341,IRMAS_Training_Data/tru/[tru][pop_roc]1996__1.wav,1,0,0,0,0,0,0,0,0,0,0
342,IRMAS_Training_Data/tru/[tru][jaz_blu]1974__2.wav,1,0,0,0,0,0,0,0,0,0,0
343,IRMAS_Training_Data/tru/[tru][pop_roc]1922__3.wav,1,0,0,0,0,0,0,0,0,0,0
344,IRMAS_Training_Data/tru/[tru][pop_roc]1917__1.wav,1,0,0,0,0,0,0,0,0,0,0
345,IRMAS_Training_Data/tru/[tru][jaz_blu]1967__2.wav,1,0,0,0,0,0,0,0,0,0,0
346,IRMAS_Training_Data/tru/[tru][cla]1923__1.wav,1,0,0,0,0,0,0,0,0,0,0
347,IRMAS_Training_Data/tru/[tru][cla]2070__2.wav,1,0,0,0,0,0,0,0,0,0,0
348,IRMAS_Training_Data/tru/[tru][pop_roc]1959__2.wav,1,0,0,0,0,0,0,0,0,0,0
349,IRMAS_Training_Data/tru/[tru][cla]1913__2.wav,1,0,0,0,0,0,0,0,0,0,0
350,IRMAS_Training_Data/tru/[tru][cla]2007__2.wav,1,0,0,0,0,0,0,0,0,0,0
351,IRMAS_Training_Data/tru/[tru][jaz_blu]1932__2.wav,1,0,0,0,0,0,0,0,0,0,0
352,IRMAS_Training_Data/tru/[tru][cla]1912__2.wav,1,0,0,0,0,0,0,0,0,0,0
353,IRMAS_Training_Data/tru/[tru][pop_roc]1981__3.wav,1,0,0,0,0,0,0,0,0,0,0
354,IRMAS_Training_Data/tru/[tru][pop_roc]1902__1.wav,1,0,0,0,0,0,0,0,0,0,0
355,IRMAS_Training_Data/tru/[tru][cla]2055__2.wav,1,0,0,0,0,0,0,0,0,0,0
356,IRMAS_Training_Data/tru/[tru][jaz_blu]1933__3.wav,1,0,0,0,0,0,0,0,0,0,0
357,IRMAS_Training_Data/tru/[tru][cla]1883__1.wav,1,0,0,0,0,0,0,0,0,0,0
358,IRMAS_Training_Data/tru/[tru][pop_roc]2071__2.wav,1,0,0,0,0,0,0,0,0,0,0
359,IRMAS_Training_Data/tru/[tru][cla]1883__2.wav,1,0,0,0,0,0,0,0,0,0,0
360,IRMAS_Training_Data/tru/[tru][jaz_blu]1976__2.wav,1,0,0,0,0,0,0,0,0,0,0
361,IRMAS_Training_Data/tru/[tru][cla]2011__2.wav,1,0,0,0,0,0,0,0,0,0,0
362,IRMAS_Training_Data/tru/001__[tru][nod][jaz_blu]1986__2.wav,1,0,0,0,0,0,0,0,0,0,0
363,IRMAS_Training_Data/tru/[tru][jaz_blu]1965__3.wav,1,0,0,0,0,0,0,0,0,0,0
364,IRMAS_Training_Data/tru/[tru][jaz_blu]1942__2.wav,1,0,0,0,0,0,0,0,0,0,0
365,IRMAS_Training_Data/tru/108__[tru][dru][jaz_blu]1990__3.wav,1,0,0,0,0,0,0,0,0,0,0
366,IRMAS_Training_Data/tru/[tru][jaz_blu]1945__2.wav,1,0,0,0,0,0,0,0,0,0,0
367,IRMAS_Training_Data/tru/[tru][jaz_blu]1973__1.wav,1,0,0,0,0,0,0,0,0,0,0
368,IRMAS_Training_Data/tru/[tru][pop_roc]1968__2.wav,1,0,0,0,0,0,0,0,0,0,0
369,IRMAS_Training_Data/tru/[tru][pop_roc]2037__2.wav,1,0,0,0,0,0,0,0,0,0,0
370,IRMAS_Training_Data/tru/[tru][jaz_blu]1934__3.wav,1,0,0,0,0,0,0,0,0,0,0
371,IRMAS_Training_Data/tru/[tru][jaz_blu]1884__3.wav,1,0,0,0,0,0,0,0,0,0,0
372,IRMAS_Training_Data/tru/[tru][pop_roc]1944__3.wav,1,0,0,0,0,0,0,0,0,0,0
373,IRMAS_Training_Data/tru/[tru][cla]2058__1.wav,1,0,0,0,0,0,0,0,0,0,0
374,IRMAS_Training_Data/tru/014__[tru][dru][jaz_blu]2000__2.wav,1,0,0,0,0,0,0,0,0,0,0
375,IRMAS_Training_Data/tru/[tru][jaz_blu]1969__2.wav,1,0,0,0,0,0,0,0,0,0,0
376,IRMAS_Training_Data/tru/[tru][jaz_blu]1891__3.wav,1,0,0,0,0,0,0,0,0,0,0
377,IRMAS_Training_Data/tru/[tru][pop_roc]1937__2.wav,1,0,0,0,0,0,0,0,0,0,0
378,IRMAS_Training_Data/tru/[tru][cla]2011__1.wav,1,0,0,0,0,0,0,0,0,0,0
379,IRMAS_Training_Data/tru/[tru][pop_roc]2045__2.wav,1,0,0,0,0,0,0,0,0,0,0
380,IRMAS_Training_Data/tru/[tru][cla]1885__2.wav,1,0,0,0,0,0,0,0,0,0,0
381,IRMAS_Training_Data/tru/[tru][jaz_blu]1962__3.wav,1,0,0,0,0,0,0,0,0,0,0
382,IRMAS_Training_Data/tru/001__[tru][nod][jaz_blu]1986__1.wav,1,0,0,0,0,0,0,0,0,0,0
383,IRMAS_Training_Data/tru/[tru][jaz_blu]2025__3.wav,1,0,0,0,0,0,0,0,0,0,0
384,IRMAS_Training_Data/tru/[tru][jaz_blu]1871__1.wav,1,0,0,0,0,0,0,0,0,0,0
385,IRMAS_Training_Data/tru/[tru][jaz_blu]1871__2.wav,1,0,0,0,0,0,0,0,0,0,0
386,IRMAS_Training_Data/tru/[tru][pop_roc]1994__2.wav,1,0,0,0,0,0,0,0,0,0,0
387,IRMAS_Training_Data/tru/[tru][pop_roc]1970__3.wav,1,0,0,0,0,0,0,0,0,0,0
388,IRMAS_Training_Data/tru/[tru][cla]2061__1.wav,1,0,0,0,0,0,0,0,0,0,0
389,IRMAS_Training_Data/tru/[tru][jaz_blu]2024__1.wav,1,0,0,0,0,0,0,0,0,0,0
390,IRMAS_Training_Data/tru/[tru][pop_roc]1958__2.wav,1,0,0,0,0,0,0,0,0,0,0
391,IRMAS_Training_Data/tru/[tru][jaz_blu]1889__1.wav,1,0,0,0,0,0,0,0,0,0,0
392,IRMAS_Training_Data/tru/[tru][jaz_blu]2017__2.wav,1,0,0,0,0,0,0,0,0,0,0
393,IRMAS_Training_Data/tru/[tru][pop_roc]2041__1.wav,1,0,0,0,0,0,0,0,0,0,0
394,IRMAS_Training_Data/tru/[tru][cla]2034__2.wav,1,0,0,0,0,0,0,0,0,0,0
395,IRMAS_Training_Data/tru/[tru][jaz_blu]2063__2.wav,1,0,0,0,0,0,0,0,0,0,0
396,IRMAS_Training_Data/tru/[tru][pop_roc]1895__1.wav,1,0,0,0,0,0,0,0,0,0,0
397,IRMAS_Training_Data/tru/[tru][jaz_blu]1953__3.wav,1,0,0,0,0,0,0,0,0,0,0
398,IRMAS_Training_Data/tru/[tru][jaz_blu]2030__2.wav,1,0,0,0,0,0,0,0,0,0,0
399,IRMAS_Training_Data/tru/[tru][jaz_blu]1919__3.wav,1,0,0,0,0,0,0,0,0,0,0
400,IRMAS_Training_Data/tru/[tru][pop_roc]2046__2.wav,1,0,0,0,0,0,0,0,0,0,0
401,IRMAS_Training_Data/tru/[tru][jaz_blu]1978__2.wav,1,0,0,0,0,0,0,0,0,0,0
402,IRMAS_Training_Data/tru/[tru][pop_roc]1896__2.wav,1,0,0,0,0,0,0,0,0,0,0
403,IRMAS_Training_Data/tru/[tru][jaz_blu]1948__2.wav,1,0,0,0,0,0,0,0,0,0,0
404,IRMAS_Training_Data/tru/108__[tru][dru][jaz_blu]1990__2.wav,1,0,0,0,0,0,0,0,0,0,0
405,IRMAS_Training_Data/tru/[tru][pop_roc]2043__3.wav,1,0,0,0,0,0,0,0,0,0,0
406,IRMAS_Training_Data/tru/[tru][cla]1893__1.wav,1,0,0,0,0,0,0,0,0,0,0
407,IRMAS_Training_Data/tru/[tru][cla]1940__3.wav,1,0,0,0,0,0,0,0,0,0,0
408,IRMAS_Training_Data/tru/[tru][jaz_blu]1933__2.wav,1,0,0,0,0,0,0,0,0,0,0
409,IRMAS_Training_Data/tru/[tru][jaz_blu]2018__1.wav,1,0,0,0,0,0,0,0,0,0,0
410,IRMAS_Training_Data/tru/[tru][jaz_blu]1942__3.wav,1,0,0,0,0,0,0,0,0,0,0
411,IRMAS_Training_Data/tru/144__[tru][dru][jaz_blu]1983__2.wav,1,0,0,0,0,0,0,0,0,0,0
412,IRMAS_Training_Data/tru/[tru][pop_roc]1920__3.wav,1,0,0,0,0,0,0,0,0,0,0
413,IRMAS_Training_Data/tru/[tru][pop_roc]2040__3.wav,1,0,0,0,0,0,0,0,0,0,0
414,IRMAS_Training_Data/tru/051__[tru][nod][jaz_blu]1989__2.wav,1,0,0,0,0,0,0,0,0,0,0
415,IRMAS_Training_Data/tru/[tru][cla]1906__2.wav,1,0,0,0,0,0,0,0,0,0,0
416,IRMAS_Training_Data/tru/104__[tru][dru][jaz_blu]1985__2.wav,1,0,0,0,0,0,0,0,0,0,0
417,IRMAS_Training_Data/tru/[tru][pop_roc]2035__1.wav,1,0,0,0,0,0,0,0,0,0,0
418,IRMAS_Training_Data/tru/[tru][pop_roc]1959__1.wav,1,0,0,0,0,0,0,0,0,0,0
419,IRMAS_Training_Data/tru/[tru][pop_roc]2044__1.wav,1,0,0,0,0,0,0,0,0,0,0
420,IRMAS_Training_Data/tru/[tru][cla]2016__3.wav,1,0,0,0,0,0,0,0,0,0,0
421,IRMAS_Training_Data/tru/[tru][cla]2013__2.wav,1,0,0,0,0,0,0,0,0,0,0
422,IRMAS_Training_Data/tru/[tru][jaz_blu]1972__1.wav,1,0,0,0,0,0,0,0,0,0,0
423,IRMAS_Training_Data/tru/[tru][cla]1885__3.wav,1,0,0,0,0,0,0,0,0,0,0
424,IRMAS_Training_Data/tru/[tru][jaz_blu]2059__2.wav,1,0,0,0,0,0,0,0,0,0,0
425,IRMAS_Training_Data/tru/[tru][jaz_blu]1961__1.wav,1,0,0,0,0,0,0,0,0,0,0
426,IRMAS_Training_Data/tru/[tru][pop_roc]1999__2.wav,1,0,0,0,0,0,0,0,0,0,0
427,IRMAS_Training_Data/tru/[tru][cla]1923__2.wav,1,0,0,0,0,0,0,0,0,0,0
428,IRMAS_Training_Data/tru/[tru][pop_roc]1918__1.wav,1,0,0,0,0,0,0,0,0,0,0
429,IRMAS_Training_Data/tru/[tru][pop_roc]1995__3.wav,1,0,0,0,0,0,0,0,0,0,0
430,IRMAS_Training_Data/tru/[tru][pop_roc]1917__2.wav,1,0,0,0,0,0,0,0,0,0,0
431,IRMAS_Training_Data/tru/[tru][cla]1904__1.wav,1,0,0,0,0,0,0,0,0,0,0
432,IRMAS_Training_Data/tru/[tru][jaz_blu]1975__1.wav,1,0,0,0,0,0,0,0,0,0,0
433,IRMAS_Training_Data/tru/[tru][cla]1911__3.wav,1,0,0,0,0,0,0,0,0,0,0
434,IRMAS_Training_Data/tru/[tru][pop_roc]1955__1.wav,1,0,0,0,0,0,0,0,0,0,0
435,IRMAS_Training_Data/tru/[tru][jaz_blu]2027__2.wav,1,0,0,0,0,0,0,0,0,0,0
436,IRMAS_Training_Data/tru/[tru][jaz_blu]2064__2.wav,1,0,0,0,0,0,0,0,0,0,0
437,IRMAS_Training_Data/tru/[tru][pop_roc]1980__2.wav,1,0,0,0,0,0,0,0,0,0,0
438,IRMAS_Training_Data/tru/104__[tru][dru][jaz_blu]1985__1.wav,1,0,0,0,0,0,0,0,0,0,0
439,IRMAS_Training_Data/tru/[tru][jaz_blu]1962__1.wav,1,0,0,0,0,0,0,0,0,0,0
440,IRMAS_Training_Data/tru/[tru][jaz_blu]1925__3.wav,1,0,0,0,0,0,0,0,0,0,0
441,IRMAS_Training_Data/tru/[tru][jaz_blu]2063__3.wav,1,0,0,0,0,0,0,0,0,0,0
442,IRMAS_Training_Data/tru/[tru][jaz_blu]1888__3.wav,1,0,0,0,0,0,0,0,0,0,0
443,IRMAS_Training_Data/tru/[tru][cla]2003__3.wav,1,0,0,0,0,0,0,0,0,0,0
444,IRMAS_Training_Data/tru/[tru][pop_roc]2042__3.wav,1,0,0,0,0,0,0,0,0,0,0
445,IRMAS_Training_Data/tru/[tru][jaz_blu]1880__2.wav,1,0,0,0,0,0,0,0,0,0,0
446,IRMAS_Training_Data/tru/[tru][jaz_blu]1884__2.wav,1,0,0,0,0,0,0,0,0,0,0
447,IRMAS_Training_Data/tru/[tru][cla]1907__1.wav,1,0,0,0,0,0,0,0,0,0,0
448,IRMAS_Training_Data/tru/[tru][jaz_blu]2032__3.wav,1,0,0,0,0,0,0,0,0,0,0
449,IRMAS_Training_Data/tru/[tru][jaz_blu]1891__1.wav,1,0,0,0,0,0,0,0,0,0,0
450,IRMAS_Training_Data/tru/[tru][jaz_blu]1936__2.wav,1,0,0,0,0,0,0,0,0,0,0
451,IRMAS_Training_Data/tru/[tru][cla]2082__1.wav,1,0,0,0,0,0,0,0,0,0,0
452,IRMAS_Training_Data/tru/[tru][jaz_blu]1943__3.wav,1,0,0,0,0,0,0,0,0,0,0
453,IRMAS_Training_Data/tru/[tru][pop_roc]2050__1.wav,1,0,0,0,0,0,0,0,0,0,0
454,IRMAS_Training_Data/tru/[tru][jaz_blu]1969__1.wav,1,0,0,0,0,0,0,0,0,0,0
455,IRMAS_Training_Data/tru/[tru][pop_roc]2040__2.wav,1,0,0,0,0,0,0,0,0,0,0
456,IRMAS_Training_Data/tru/[tru][jaz_blu]1899__2.wav,1,0,0,0,0,0,0,0,0,0,0
457,IRMAS_Training_Data/tru/[tru][jaz_blu]2017__3.wav,1,0,0,0,0,0,0,0,0,0,0
458,IRMAS_Training_Data/tru/[tru][jaz_blu]1961__2.wav,1,0,0,0,0,0,0,0,0,0,0
459,IRMAS_Training_Data/tru/[tru][pop_roc]1998__3.wav,1,0,0,0,0,0,0,0,0,0,0
460,IRMAS_Training_Data/tru/[tru][pop_roc]1999__1.wav,1,0,0,0,0,0,0,0,0,0,0
461,IRMAS_Training_Data/tru/[tru][jaz_blu]1956__3.wav,1,0,0,0,0,0,0,0,0,0,0
462,IRMAS_Training_Data/tru/[tru][pop_roc]2041__2.wav,1,0,0,0,0,0,0,0,0,0,0
463,IRMAS_Training_Data/tru/[tru][cla]1870__2.wav,1,0,0,0,0,0,0,0,0,0,0
464,IRMAS_Training_Data/tru/[tru][pop_roc]2047__2.wav,1,0,0,0,0,0,0,0,0,0,0
465,IRMAS_Training_Data/tru/[tru][cla]1929__2.wav,1,0,0,0,0,0,0,0,0,0,0
466,IRMAS_Training_Data/tru/[tru][jaz_blu]1899__1.wav,1,0,0,0,0,0,0,0,0,0,0
467,IRMAS_Training_Data/tru/[tru][cla]1909__2.wav,1,0,0,0,0,0,0,0,0,0,0
468,IRMAS_Training_Data/tru/055__[tru][dru][jaz_blu]1988__2.wav,1,0,0,0,0,0,0,0,0,0,0
469,IRMAS_Training_Data/tru/[tru][cla]1951__1.wav,1,0,0,0,0,0,0,0,0,0,0
470,IRMAS_Training_Data/tru/[tru][pop_roc]1931__2.wav,1,0,0,0,0,0,0,0,0,0,0
471,IRMAS_Training_Data/tru/[tru][jaz_blu]1935__3.wav,1,0,0,0,0,0,0,0,0,0,0
472,IRMAS_Training_Data/tru/108__[tru][dru][jaz_blu]1990__1.wav,1,0,0,0,0,0,0,0,0,0,0
473,IRMAS_Training_Data/tru/[tru][cla]2034__3.wav,1,0,0,0,0,0,0,0,0,0,0
474,IRMAS_Training_Data/tru/[tru][jaz_blu]2059__1.wav,1,0,0,0,0,0,0,0,0,0,0
475,IRMAS_Training_Data/tru/[tru][jaz_blu]1971__2.wav,1,0,0,0,0,0,0,0,0,0,0
476,IRMAS_Training_Data/tru/[tru][cla]1876__1.wav,1,0,0,0,0,0,0,0,0,0,0
477,IRMAS_Training_Data/tru/[tru][cla]1904__3.wav,1,0,0,0,0,0,0,0,0,0,0
478,IRMAS_Training_Data/tru/[tru][jaz_blu]2027__1.wav,1,0,0,0,0,0,0,0,0,0,0
479,IRMAS_Training_Data/tru/[tru][jaz_blu]1979__2.wav,1,0,0,0,0,0,0,0,0,0,0
480,IRMAS_Training_Data/tru/[tru][pop_roc]2045__1.wav,1,0,0,0,0,0,0,0,0,0,0
481,IRMAS_Training_Data/tru/[tru][cla]1872__3.wav,1,0,0,0,0,0,0,0,0,0,0
482,IRMAS_Training_Data/tru/[tru][cla]1887__3.wav,1,0,0,0,0,0,0,0,0,0,0
483,IRMAS_Training_Data/tru/[tru][jaz_blu]1945__3.wav,1,0,0,0,0,0,0,0,0,0,0
484,IRMAS_Training_Data/tru/[tru][jaz_blu]1975__2.wav,1,0,0,0,0,0,0,0,0,0,0
485,IRMAS_Training_Data/tru/141__[tru][dru][jaz_blu]1982__2.wav,1,0,0,0,0,0,0,0,0,0,0
486,IRMAS_Training_Data/tru/[tru][pop_roc]2035__2.wav,1,0,0,0,0,0,0,0,0,0,0
487,IRMAS_Training_Data/tru/[tru][pop_roc]1980__1.wav,1,0,0,0,0,0,0,0,0,0,0
488,IRMAS_Training_Data/tru/[tru][jaz_blu]1891__2.wav,1,0,0,0,0,0,0,0,0,0,0
